area_code,area,country_group_code,country_group,m49_code,iso2_code,iso3_code,wb_group2021,domain_code,domain,element_code,element,item_code_fao,item,year_code,year,unit,value,flag,flag_description,population,agriculture_production_value_per_capita
147,Namibia,5849,Non-Annex I countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,5849,Non-Annex I countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,5849,Non-Annex I countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,5849,Non-Annex I countries,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,5104,Southern Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,5104,Southern Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,5104,Southern Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,5104,Southern Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,5104,Southern Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,420,Sub-Saharan Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,420,Sub-Saharan Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,420,Sub-Saharan Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,420,Sub-Saharan Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,420,Sub-Saharan Africa,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,5810,Sub-Saharan Africa (including Sudan),516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,5810,Sub-Saharan Africa (including Sudan),516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,5810,Sub-Saharan Africa (including Sudan),516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,5810,Sub-Saharan Africa (including Sudan),516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,5810,Sub-Saharan Africa (including Sudan),516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,9011,Upper-middle-income economies,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,9011,Upper-middle-income economies,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,9011,Upper-middle-income economies,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,9011,Upper-middle-income economies,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,9011,Upper-middle-income economies,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
147,Namibia,5000,World,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,298060,A,"Aggregate, may include official, semi-official, estimated or calculated data",2273426,131.11
147,Namibia,5000,World,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,293267,A,"Aggregate, may include official, semi-official, estimated or calculated data",2314901,126.69
147,Namibia,5000,World,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,290003,A,"Aggregate, may include official, semi-official, estimated or calculated data",2358044,122.98
147,Namibia,5000,World,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,313382,A,"Aggregate, may include official, semi-official, estimated or calculated data",2402623,130.43
147,Namibia,5000,World,516,,NAM,Sub-Saharan Africa (excluding high income),QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,311816,A,"Aggregate, may include official, semi-official, estimated or calculated data",2448300,127.36
149,Nepal,5300,Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8228310,A,"Aggregate, may include official, semi-official, estimated or calculated data",26905982,305.82
149,Nepal,5300,Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8281898,A,"Aggregate, may include official, semi-official, estimated or calculated data",27015033,306.57
149,Nepal,5300,Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8612544,A,"Aggregate, may include official, semi-official, estimated or calculated data",27263430,315.9
149,Nepal,5300,Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8841837,A,"Aggregate, may include official, semi-official, estimated or calculated data",27632682,319.98
149,Nepal,5300,Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8984174,A,"Aggregate, may include official, semi-official, estimated or calculated data",28095712,319.77
149,Nepal,5306,Central Asia and Southern Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8228310,A,"Aggregate, may include official, semi-official, estimated or calculated data",26905982,305.82
149,Nepal,5306,Central Asia and Southern Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8281898,A,"Aggregate, may include official, semi-official, estimated or calculated data",27015033,306.57
149,Nepal,5306,Central Asia and Southern Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8612544,A,"Aggregate, may include official, semi-official, estimated or calculated data",27263430,315.9
149,Nepal,5306,Central Asia and Southern Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8841837,A,"Aggregate, may include official, semi-official, estimated or calculated data",27632682,319.98
149,Nepal,5306,Central Asia and Southern Asia,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,8984174,A,"Aggregate, may include official, semi-official, estimated or calculated data",28095712,319.77
149,Nepal,5802,Land Locked Developing Countries,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,8228310,A,"Aggregate, may include official, semi-official, estimated or calculated data",26905982,305.82
149,Nepal,5802,Land Locked Developing Countries,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,8281898,A,"Aggregate, may include official, semi-official, estimated or calculated data",27015033,306.57
149,Nepal,5802,Land Locked Developing Countries,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,8612544,A,"Aggregate, may include official, semi-official, estimated or calculated data",27263430,315.9
149,Nepal,5802,Land Locked Developing Countries,524,NP,NPL,South Asia,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,8841837,A,"Aggregate, may include official, semi-official, estimated or calculated data",27632682,319.98
